Id,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class,log_duration_in min/ms,log_acousticness
11684,The Fray,Over My Head (Cable Car),70.0,0.592,0.729,8.0,-4.156,1,0.0448,0.022,0.001565,0.0653,0.709,116.03,236267.0,4,10,12.372722032929833,0.02176149178151269
11685,The Haunted,Preachers of Death,42.0,0.364,0.962,2.0,-5.239,1,0.0499,7.42e-06,0.157,0.611,0.256,103.589,295560.0,4,8,12.59663052430463,7.419972471936172e-06
11686,Garbage,Stupid Girl,58.0,0.632,0.76,1.0,-4.798,0,0.0342,0.00245,0.000466,0.0494,0.671,119.95,257758.0,4,6,12.459780318825374,0.002447003643051784
11687,False Heads,Fall Around,23.0,0.525,0.93,4.0,-4.657,1,0.0525,0.000841,0.001565,0.231,0.597,128.895,207190.0,4,10,12.241396352130646,0.0008406465576494628
11688,Ofenbach,Wasted Love (feat. Lagique),87.0,0.734,0.855,6.0,-4.578,0,0.135,0.0821,4.73e-06,0.0901,0.54,121.955,139563.0,4,9,11.846278556397573,0.07890359759546595
11689,The Doors,Love Her Madly,66.0,0.565,0.587,4.0,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,198467.0,4,1,12.198383157045793,0.05571848875634378
11690,Staind,Mudshovel,4.0,0.485,0.802,1.0,-5.497,1,0.0311,0.000243,0.00115,0.0886,0.361,107.352,281733.0,4,8,12.548718642356963,0.00024297048028209747
11691,Nova Twins,Undertaker - FEVER 333 Remix,47.0,0.602,0.891,10.0,-3.722,0,0.102,0.00802,0.000103,0.64,0.688,137.15,135160.0,4,10,11.814221939439507,0.007988010722182753
11692,Death From Above 1979,Virgins,41.0,0.334,0.957,Unknown,-2.189,1,0.0737,3.94e-05,0.0457,0.212,0.418,90.071,188280.0,4,6,12.145690806739555,3.9399223840387056e-05
11693,Motörhead,Heartbreaker,40.0,0.452,0.99,1.0,-3.958,1,0.0752,0.000103,0.359,0.204,0.237,100.043,185016.0,4,8,12.128202991730552,0.0001029946958642142
11694,Dudu Aharon,רק אהבה מדברת,20.0,0.842,0.529,4.0,-7.275,0,0.0597,0.288,0.0001215,0.106,0.645,126.034,209521.0,4,9,12.252584024764136,0.25309062768216184
11695,Eyal Golan,כמו בספרים ההם,28.0,0.528,0.538,10.0,-5.054,1,0.0335,0.286,0.0001215,0.25,0.343,189.841,210275.0,3,9,12.256176232496419,0.25153662581542763
11696,Winter Jazz Trio,Peace,44.0,0.511,0.19,2.0,-15.757,0,0.0332,0.957,0.737,0.189,0.113,97.135,3.421316667,4,7,1.486437540191187,0.6714126884139392
11697,Lenny Kravitz,Again,69.0,0.55,0.804,2.0,-5.218,1,0.0271,0.0148,4.33e-05,0.105,0.789,79.166,231667.0,4,10,12.353060591257941,0.014691548742989757
11698,Static-X,Love Dump,46.0,0.575,0.942,Unknown,-7.493,0,0.0571,0.000231,0.672,0.0696,0.401,130.056,259800.0,4,8,12.467671232325932,0.0002309733236080853
11699,Lonesome Shack,Too Bad,21.0,0.59,0.857,4.0,-8.501,0,0.031,0.123,0.474,0.109,0.51,112.628,190627.0,4,2,12.158079163924894,0.11600367575630613
11700,Sleep Waker,Distance,41.0,0.476,0.849,3.0,-6.944,1,0.0435,0.000696,0.02,0.261,0.535,148.062,219757.0,4,10,12.300282219890466,0.0006957579043258799
11701,Catholic Country,"Kings of Convenience, Feist",61.0,0.794,0.408,2.0,-11.661,0,0.102,0.788,0.00145,0.105,0.576,93.916,3.019,4,0,1.391033115467064,0.5810976767513224
11702,Dream State,Monsters,47.0,0.47,0.862,6.0,-5.494,0,0.112,0.00504,0.001565,0.059,0.473,162.226,222836.0,4,10,12.314195841470086,0.005027341714025363
11703,Jon Batiste,FREEDOM,53.0,0.873,0.651,1.0,-4.179,1,0.0374,0.0251,0.000107,0.213,0.828,115.002,178290.0,4,9,12.091172325852618,0.024790168807218786
11704,The Struts,Mary Go Round,47.0,0.346,0.829,8.0,-5.123,1,0.0373,0.00104,0.001565,0.0539,0.505,161.954,199213.0,4,10,12.202134902787531,0.0010394595746624452
11705,Landis,All My Friends,43.0,0.591,0.764,4.0,-2.170850000000002,1,0.0557,0.0899,0.001565,0.254,0.327,127.928,161250.0,4,10,11.990717436189177,0.0860859489131289
11706,Talibah Safiya,Animal Kingdom,35.0,0.719,0.625,8.0,-11.06,1,0.0441,0.116,0.000401,0.0314,0.791,121.672,214728.0,4,1,12.277132046939204,0.1097508639591192
11707,Celeste,Tonight Tonight,61.0,0.611,0.834,11.0,-4.528,0,0.0299,0.0544,1.57e-05,0.232,0.643,109.997,219440.0,4,6,12.298838682655422,0.05297188476610572
11708,Elle King,Ex's & Oh's,72.0,0.612,0.921,7.0,-2.882,1,0.085,0.0183,0.0001215,0.0576,0.446,139.988,202173.0,4,9,12.216883991741824,0.018134570195482695
11709,The (International) Noise Conspiracy,Smash It Up!,37.0,0.59,0.716,Unknown,-7.261,1,0.0528,0.00963,0.0107,0.17,0.61,149.048,193867.0,4,10,12.174932794088779,0.009583927101847863
11710,42 Dugg,Still Catching Cases (feat. Fivio Foreign & Rowdy Rebel),51.14,0.792,0.581,5.0,-9.275,0,0.336,0.066,0.000101,0.199,0.667,139.92,173494.0,3,5,12.063904059509987,0.0639133257436528
11711,Fiona Boyes,Party at Red's,37.0,0.769,0.716,7.0,-6.782,1,0.0364,0.169,0.00158,0.349,0.943,128.724,255107.0,4,2,12.449442263889063,0.15614868248993136
11712,JAWNY,Best Thing,60.0,0.781,0.746,5.0,-6.327,0,0.38,0.503,0.0457,0.106,0.858,95.73,156709.0,4,6,11.962152242517261,0.40746311077083747
11713,Ed Sheeran,Shape of You,86.0,0.825,0.652,1.0,-3.183,0,0.0802,0.581,0.0001215,0.0931,0.931,95.977,233713.0,4,9,12.361853424594882,0.45805755822733496
11714,Skiifall,Bentayga Dust,45.0,0.9010499999999992,0.348,5.0,-13.05,0,0.574,0.572,2.01e-06,0.106,0.683,122.074,169180.0,4,5,12.038724426704706,0.4523486940070148
11715,Sir Sly,&Run,60.0,0.764,0.661,5.0,-8.276,1,0.0526,0.0203,0.000179,0.179,0.479,92.018,226587.0,4,1,12.3308886694218,0.02009670169912241
11716,Sixx:A.M.,Life Is Beautiful 2017,49.0,0.377,0.45,5.0,-10.028,1,0.0446,0.00839,0.000221,0.0905,0.107,157.719,270002.0,4,10,12.506188349029895,0.008354999582734585
11717,Lady A,Bartender,62.0,0.631,0.937,11.0,-3.858,0,0.034,0.0198,7.38e-06,0.327,0.654,101.011,3.30445,4,4,1.4596493712974505,0.01960652963891831
11718,21 Savage,Emergency (feat. Gunna & Young Thug),71.0,0.754,0.817,2.0,-5.283,1,0.254,0.073,0.000101,0.379,0.269,142.783,177280.0,4,5,12.08549132331937,0.07045846364856141
11719,Denzel Curry,So.Incredible.pkg [Robert Glasper Version Feat. Smino],56.0,0.66,0.816,10.0,-5.993,0,0.366,0.383,0.000101,0.414,0.853,88.323,195630.0,4,5,12.183985510732729,0.32425505268262117
11720,Yes,Then - 2013 Remaster,42.0,0.37,0.476,3.0,-12.73,0,0.0535,0.101,0.00252,0.0779,0.294,119.337,344400.0,5,10,12.749561955131963,0.09621885774054292
11721,Tepr,Minuit Jacuzzi - Data Remix,27.0,0.566,0.873,Unknown,-5.926,0,0.178,0.000371,0.932,0.079,0.527,121.946,263800.0,4,1,12.482950310008736,0.0003709311965168688
11722,Barracuda Sound,Quiet Desperation,42.0,0.595,0.121,9.0,-19.476,0,0.069,0.966,0.917,0.103,0.384,115.258,2.2784,4,7,1.1873554985024983,0.6760010217249748
11723,Volbeat,Our Loved Ones,49.0,0.438,0.798,7.0,-5.453,0,0.0299,0.000129,0.000383,0.251,0.308,149.981,290547.0,4,10,12.579524073982745,0.00012899168021549375
11724,Roxy Music,Love Is The Drug,61.0,0.838,0.757,2.0,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,251333.0,4,1,12.43453801083836,0.05732506661926941
11725,The Amazons,Black Magic - Acoustic,39.0,0.611,0.778,10.0,-6.566,0,0.0349,0.00118,8.6e-05,0.114,0.339,114.893,242532.0,4,10,12.398893062575521,0.001179304347193096
11726,Limp Bizkit,Counterfeit,47.0,0.462,0.943,1.0,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093.0,4,8,12.638160210198444,0.03575316970581786
11727,Surfing,Enough,26.0,0.648,0.772,Unknown,-7.339,0,0.0445,0.504,0.0018,0.0379,0.944,91.999,177625.0,4,6,12.087435495221696,0.4081282255276481
11728,FEELS,Car,21.0,0.487,0.678,2.0,-6.908,1,0.0277,0.0814,0.23,0.168,0.869,87.241,147187.0,4,1,11.899465960214705,0.07825649796576743
11729,Tampa Red,You Missed A Good Man,18.0,0.753,0.22,8.0,-15.902,1,0.0362,0.994,0.0493,0.121,0.738,88.053,214227.0,4,2,12.274796147407056,0.6901426715396466
11730,Montgomery Gentry,Something to Be Proud Of,63.0,0.645,0.693,Unknown,-6.481,1,0.0344,0.0811,1.22e-05,0.175,0.553,97.555,4.276666667,4,4,1.6632945852879821,0.07797904131658866
11731,Skeletal Family,Promised Land,43.0,0.243,0.808,9.0,-11.592,1,0.0592,1.31e-05,0.0706,0.0981,0.225,169.361,291573.0,4,10,12.583049111904051,1.3099914195749356e-05
11732,Avraham Aviv Alush,מקום מולך,26.0,0.533,0.564,Unknown,-6.975,0,0.0328,0.547,0.0001215,0.182,0.333,134.122,220382.0,4,9,12.303122220799645,0.4363175715909291
11733,Gorgeous Bully,I Can See,31.0,0.353,0.725,2.0,-10.131,1,0.0422,0.00681,0.101,0.0289,0.402,82.831,182169.0,4,1,12.112695596024874,0.006786916688974121
11734,morgxn,home ft. WALK THE MOON,50.0,0.665,0.709,11.0,-3.643,1,0.037,0.0371,0.001565,0.323,0.841,100.001,205049.0,4,10,12.231009130820205,0.036428356613551496
11735,Pixies,Debaser,64.0,0.489,0.913,5.0,-9.152,0,0.0479,0.00015,0.709,0.0703,0.539,135.756,171747.0,4,1,12.053783565184188,0.00014998875112487344
11736,Dudu Aharon,בייבי,18.0,0.743,0.701,1.0,-6.362,0,0.0508,0.101,0.0001215,0.0493,0.721,95.984,211321.0,4,9,12.261138315552982,0.09621885774054292
11737,NewDad,Slowly,45.0,0.597,0.762,9.0,-8.199,0,0.0321,0.189,0.537,0.0821,0.566,121.993,185813.0,4,10,12.132501452361755,0.17311261770864478
11738,Ride,Leave Them All Behind - 2001 Remaster,46.0,0.282,0.846,4.0,-4.641,1,0.0728,8.29e-05,0.482,0.521,0.174,184.617,497467.0,4,6,13.117286511904021,8.289656398489579e-05
11739,Yehudit Ravitz,עכשיו הכל בסדר,30.0,0.604,0.54,9.0,-14.006,0,0.0359,0.171,0.0588,0.0602,0.864,114.143,281000.0,4,10,12.546113507028412,0.1578580846155803
11740,Intervals,5-HTP,45.0,0.498,0.939,3.0,-6.022,1,0.119,4.68e-05,0.93,0.243,0.348,157.979,181280.0,4,8,12.10780359257495,4.6798904914166544e-05
11741,Gang Starr,Work,64.0,0.787,0.832,10.0,-4.671,1,0.301,0.0347,0.000101,0.0593,0.814,92.606,177667.0,4,5,12.087671919142144,0.034111529628767866
11742,"Pankaj Udhas, Sadhana Sargam",Na Kajare Ki Dhar (With Jhankar Beats),39.0,0.63,0.781,5.0,-10.534,0,0.0476,0.629,1.84e-05,0.232,0.772,145.436,5.377116667,4,3,1.8527160621320689,0.4879663296199081
11743,Jimmy Eat World,All The Way (Stay),38.0,0.576,0.931,7.0,-2.491,1,0.0563,0.00085,0.001565,0.143,0.735,133.986,245747.0,4,10,12.412061899624312,0.0008496389545779204
11744,Love Renaissance (LVRN),"LVRN Cypher - Spotify Singles (feat. BRS Kash, OMB Bloodbath & NoonieVsEverybody)",62.0,0.9,0.487,8.0,-12.087,1,0.449,0.0165,0.000101,0.443,0.644,120.022,350505.0,4,5,12.767133103712546,0.016365354086264272
11745,Vulfpeck,Back Pocket (Live at Madison Square Garden),39.0,0.486,0.935,4.0,-3.832,0,0.15,0.358,0.001565,0.939,0.589,94.567,313167.0,4,10,12.654495066742305,0.3060130291365044
11746,Leah Blevins,Heart of Gold (615 Sessions),42.0,0.711,0.167,5.0,-13.319,0,0.0331,0.836,1.27e-06,0.1,0.476,82.842,1.76068333,4,0,1.0154782324186964,0.6075892921982987
11747,Shields,It's Killing Me,28.0,0.432,0.988,10.0,-4.219,0,0.159,5.6e-05,0.00226,0.373,0.106,130.035,234048.0,4,8,12.363285774127762,5.599843205853621e-05
11748,Michael Burks,What Are You Doin' to Me,23.0,0.513,0.689,Unknown,-6.497,1,0.0338,0.0261,0.0205,0.404,0.794,98.4,238013.0,4,2,12.380084774452987,0.025765207886026414
11749,Wanda Jackson,Funnel Of Love,53.0,0.6,0.593,Unknown,-9.799,1,0.0452,0.726,0.0457,0.399,0.912,134.979,128427.0,4,6,11.763123715000336,0.5458065926612362
11750,Dayglow,Close To You,73.0,0.875,0.649,6.0,-5.754,1,0.0433,0.429,0.00237,0.0704,0.833,140.031,194693.0,4,6,12.179184374244462,0.3569748989477303
11751,Gary Allan,Smoke Rings In The Dark,51.0,0.534,0.596,2.0,-7.148,1,0.0279,0.277,0.000359,0.148,0.147,114.957,4.2941,4,4,1.6665929929351602,0.24451357705040225
11752,Electric Enemy,Where Do We Go From Here?,40.36,0.415,0.407,1.0,-5.505,0,0.0379,0.0397,3.02e-05,0.108,0.219,75.525,188550.0,4,1,12.147123806305428,0.03893221000178747
11753,שילה בן סעדון,מקום,38.0,0.608,0.579,8.0,-6.856,1,0.0508,0.7,0.0001215,0.191,0.513,160.053,200438.0,4,9,12.208265240037068,0.5306282510621704
11754,Windy & Carl,Undercurrent,34.0,0.158,0.222,9.0,-20.901,1,0.0441,0.893,0.795,0.11,0.109,193.7541,281453.0,4,6,12.54772430290701,0.6381628722271858
11755,Everlit,Welcome to the Show,20.0,0.624,0.972,8.0,-2.170850000000002,1,0.044,0.00103,0.0254,0.229,0.661,101.951,179623.0,4,8,12.098621056212037,0.0010294699139611879
11756,TOOL,7empest,59.0,0.323,0.804,7.0,-7.397,1,0.0369,7.35e-05,0.835,0.0957,0.384,144.756,943529.0,5,8,13.75738343978763,7.349729900734782e-05
11757,Plini,Handmade Cities,44.0,0.588,0.755,8.0,-6.842,1,0.0434,0.0497,0.684,0.163,0.437,102.941,285040.0,4,8,12.560388308553103,0.048504409059614985
11758,Himalayas,Thank God I'm Not You,55.0,0.542,0.828,11.0,-3.91,0,0.0536,0.00175,0.0136,0.06,0.785,126.037,194626.0,4,10,12.178840185255625,0.0017484705341168846
11759,Luis Villegas,Daydream,46.0,0.725,0.417,8.0,-9.144,0,0.0849,0.802,0.901,0.12,0.789,193.7541,6.36045,4,7,1.9961210721760794,0.5888971591861462
11760,Molchat Doma,Ответа Нет / Otveta Net,42.0,0.653,0.612,Unknown,-10.022,1,0.0294,0.000606,0.825,0.036,0.593,150.307,242966.0,4,6,12.400680910631559,0.0006058164561479728
11761,The Flower Kings,Black Flag,28.0,0.399,0.59,4.0,-8.305,1,0.0315,0.0737,0.00133,0.333,0.199,139.912,459640.0,4,10,13.038201028984902,0.07111062745795275
11762,JayXander,HOODIES,57.0,0.608,0.79,6.0,-6.086,1,0.156,0.0666,8.38e-05,0.325,0.851,155.18,180314.0,4,9,12.102460600406465,0.0644760191843648
11763,Oded Gadir,ישאר תמיד,12.0,0.604,0.442,8.0,-10.076,1,0.0307,0.802,6.75e-05,0.145,0.419,78.03,197829.0,4,10,12.195163355022137,0.5888971591861462
11764,The Subways,Rock & Roll Queen,61.0,0.395,0.764,10.0,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,169947.0,4,10,12.043247786887909,0.0003159500825156731
11765,Wooden Shjips,Staring At The Sun,49.0,0.556,0.546,9.0,-13.215,1,0.0285,0.117,0.845,0.115,0.427,91.887,447999.0,4,6,13.012548511397123,0.11064652008706366
11766,Mr Eazi,Lento,66.0,0.87,0.721,10.0,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,188910.0,4,9,12.149031283662906,0.4200252594394941
11767,Itay Levi,כוסית של יין,22.0,0.664,0.909,4.0,-3.265,0,0.0742,0.303,0.0001215,0.203,0.623,94.973,213063.0,4,9,12.269347869043216,0.26466929814270806
11768,Handsome Boy Modeling School,The Truth,59.0,0.7,0.393,2.0,-10.88,1,0.0471,0.6,6.08e-06,0.113,0.477,79.638,337200.0,4,5,12.72843447070449,0.4700036292457356
11769,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered,47.1,0.425,0.369,4.0,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,2.07821667,3,0,1.1243504260516193,0.1680535849962497
11770,Tippa Irie,Move Your Body,20.0,0.835,0.48,1.0,-16.069,1,0.153,0.177,0.000101,0.191,0.697,92.17,252667.0,4,5,12.43983165298733,0.16296882827813966
11771,Gengahr,Icarus,43.0,0.667,0.65,Unknown,-8.015,1,0.0353,0.337,2.48e-05,0.139,0.408,125.994,234000.0,4,6,12.36308066783498,0.29042829811980614
11772,Dead Meadow,What Needs Must Be,45.0,0.274,0.606,4.0,-6.493,1,0.03,0.00962,0.0264,0.115,0.685,77.336,256960.0,4,10,12.45667960138925,0.009574022434273188
11773,So It Begins,Fenrir,44.0,0.257,0.984,1.0,-2.448,1,0.212,0.000209,0.0106,0.367,0.139,100.047,272100.0,4,8,12.513928599884025,0.00020897816254263275
11774,AC/DC,Hard as a Rock,61.0,0.481,0.724,4.0,-5.642,1,0.0324,0.0018,0.177,0.11,0.2,116.322,271000.0,4,8,12.509877789891931,0.0017983819413793735
11775,DREAMERS,Palm Reader,60.0,0.813,0.774,9.0,-3.923,0,0.0341,0.012,4.53e-06,0.0616,0.909,105.997,180667.0,4,10,12.10441637180024,0.011928570865273802
11776,The Lonely Island,Boombox,47.0,0.52,0.795,1.0,-3.452,1,0.345,0.177,0.0001215,0.107,0.394,70.91565,193013.0,4,9,12.17051800411631,0.16296882827813966
11777,Ezra Charles,88 Answers,32.0,0.596,0.797,Unknown,-7.007,1,0.0431,0.129,0.00626,0.337,0.651,127.736,199400.0,4,2,12.203073151542435,0.12133228516752496
11778,KM,Filter (feat. JJJ & Campanella),45.0,0.857,0.802,8.0,-5.275,1,0.257,0.0946,3.42e-05,0.319,0.696,110.058,254182.0,4,9,12.445809759025943,0.09038899972768073
11779,Gyze,Voyage of the Future,39.0,0.225,0.948,10.0,-2.170850000000002,0,0.0865,1.37e-06,0.913,0.148,0.247,170.035,313984.0,4,8,12.657100493048697,1.369999061550857e-06
11780,Survivor,Eye of the Tiger,76.0,0.817,0.599,Unknown,-9.249,0,0.0328,0.132,0.000311,0.0873,0.548,108.873,245640.0,4,10,12.411626399433258,0.1239859797809912
11781,PinkPantheress,Break it off,75.0,0.577,0.788,11.0,-6.737,0,0.0977,0.014,2.56e-06,0.123,0.644,172.926,93970.0,4,9,11.450741503014646,0.013902905168991422
11782,Viagra Boys,Girls & Boys,44.0,0.493,0.839,9.0,-5.75,1,0.0431,0.000115,0.0857,0.199,0.36,122.996,279817.0,4,1,12.5418946708098,0.00011499338800691462
11783,Doja Cat,Streets,92.0,0.749,0.463,11.0,-8.433,1,0.0828,0.208,0.0371,0.337,0.19,90.028,226987.0,4,5,12.332652431630097,0.1889660995126232
11784,Sucker,Madeline Kenney,42.0,0.511,0.674,9.0,-9.536,1,0.0274,0.117,0.0105,0.129,0.663,173.949,4.72285,4,0,1.7444669330537717,0.11064652008706366
11785,"IndianRaga, Mahesh Raghvan, Vivek Ramanan",Swalla (Jathi Mix),49.63,0.891,0.914,4.0,-5.265,1,0.157,0.58,0.00124,0.0944,0.667,97.998,1.707266667,4,0,0.9959395159392046,0.4574248470388754
11786,Paul McCartney,Every Night - Remastered 2011,49.0,0.605,0.404,4.0,-12.366,1,0.0256,0.588,0.00143,0.104,0.867,94.285,153413.0,4,10,11.940895428418463,0.46247536282494395
11787,Manchester Orchestra,Keel Timing,56.0,0.6,0.761,6.0,-7.682,1,0.0568,0.000962,0.131,0.07,0.191,118.03,258187.0,4,10,12.461443280714345,0.0009615375745450956
11788,Danny Bassan,לילה,17.0,0.473,0.358,2.0,-8.795,1,0.0276,0.85,5.73e-06,0.106,0.237,98.248,267211.0,3,10,12.495797629815836,0.6151856390902334
11789,Sebastian Plano,Soul I (Avow),47.0,0.351,0.129,8.0,-18.496,0,0.0318,0.819,0.904,0.115,0.0379,107.649,191222.0,4,1,12.161195565251859,0.5982868995359851
11790,Pain,Shut Your Mouth,58.0,0.562,0.912,2.0,-4.461,1,0.0383,0.0032,0.0254,0.115,0.55,120.021,192987.0,4,8,12.170383289788202,0.0031948908965191976
11791,Tone-Loc,Wild Thing,59.0,0.9010499999999992,0.685,7.0,-11.903,1,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,263573.0,4,5,12.482089442451421,0.0005068715189247691
11792,Pearl Jam,Retrograde,53.0,0.463,0.62,8.0,-8.141,1,0.0301,0.172,2.77e-05,0.111,0.259,107.076,322307.0,4,10,12.683262889090265,0.15871169115482087
11793,Bessie Smith,Devil's Gonna Git You,36.0,0.653,0.061875000000000006,10.0,-12.269,0,0.0371,0.993,0.00298,0.131,0.346,71.434,190027.0,5,2,12.154926708706016,0.6896410412306577
11794,bbno$,my oh my,61.0,0.704,0.657,1.0,-9.431,0,0.0934,0.00873,0.000226,0.297,0.527,107.931,155556.0,4,1,11.954767502920442,0.008692113887505714
11795,Channel Tres,"fuego (feat. Tyler, The Creator)",60.0,0.745,0.504,3.0,-10.405,0,0.307,0.0162,0.00122,0.432,0.434,114.901,248765.0,4,5,12.424267974560333,0.016070180177494467
11796,42 Dugg,Maybach (feat. Future),21.0,0.506,0.473,5.0,-9.79,1,0.331,0.0229,0.000101,0.15,0.199,100.535,199086.0,5,5,12.201497194098353,0.02264173048082465
11797,Kllo,Virtue,28.0,0.72,0.748,Unknown,-7.497,1,0.0704,0.363,0.045,0.122,0.26,127.994,220265.0,4,6,12.302591185881832,0.30968815271439554
11798,Alice Cooper,Might As Well Be On Mars,42.0,0.386,0.713,11.0,-9.186,1,0.0427,0.0919,0.00244,0.276,0.11,135.844,428427.0,4,8,12.967877974897018,0.08791929803788351
11799,All Them Witches,Bulls,39.0,0.234,0.596,5.0,-6.869,1,0.0441,0.0397,0.739,0.0878,0.104,103.198,400853.0,3,10,12.90135255021637,0.03893221000178747
11800,A Perfect Circle,3 Libras,63.0,0.518,0.744,9.0,-8.248,1,0.0374,0.00383,0.007,0.078,0.211,144.019,219640.0,3,10,12.299749674287197,0.003822684223665811
11801,Miri Mesika,זוכרת את הים,21.0,0.639,0.657,8.0,-6.077,1,0.0526,0.226,0.0001215,0.0878,0.873,100.0,194600.0,4,9,12.178706587466984,0.20375683751401966
11802,Robbie Williams,Let Me Entertain You,67.0,0.478,0.965,10.0,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,262000.0,4,9,12.476103599529843,0.00016898572110873243
11803,Deaf Havana,Trigger,42.0,0.487,0.885,11.0,-3.989,0,0.0563,0.00487,0.001565,0.166,0.454,143.093,180111.0,4,10,12.101334158594586,0.00485817991035715
11804,Pixies,Gigantic,56.0,0.39,0.694,7.0,-11.783,1,0.0399,0.00299,0.304,0.0757,0.795,115.197,235707.0,4,1,12.370349029799222,0.0029855388403659962
11805,SPINN,Billie,40.0,0.462,0.911,11.0,-5.576,1,0.0538,0.000382,2.68e-06,0.151,0.899,161.979,214737.0,4,6,12.27717395935623,0.00038192705657566755
11806,Ayane Yamazaki,Melody,6.0,0.552,0.26,Unknown,-12.774,1,0.0277,0.868,0.00544,0.247,0.198,95.01,194751.0,4,9,12.179482233256643,0.6248683398066509
11807,Spacehog,In the Meantime,62.0,0.269,0.895,9.0,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,299507.0,4,10,12.609896407366213,0.07973496801885356
11808,Charlie Parker,Cheryl,37.0,0.46,0.609,9.0,-8.67,0,0.121,0.755,0.000135,0.159,0.839,179.485,180533.0,4,2,12.10367440466746,0.5624688569178292
11809,Dodgy,Staying Out For The Summer,26.0,0.36,0.852,7.0,-7.294,1,0.0576,0.0121,0.0457,0.246,0.698,143.689,185267.0,4,6,12.129558704429927,0.012027380212718455
11810,Ehud Banai,אבן ספיר,29.0,0.601,0.576,2.0,-6.389,1,0.0273,0.635,0.00123,0.0903,0.562,94.025,282920.0,4,10,12.552922985711755,0.4916428043492167
11811,The Maccabees,Marks To Prove It,44.0,0.18,0.916,7.0,-6.788,1,0.0923,0.000975,0.224,0.0945,0.186,85.614,254547.0,4,6,12.447244702297063,0.0009745249962273791
11812,Pakshee,Raah Piya,25.0,0.701,0.518,2.0,-8.892,0,0.0415,0.406,0.000149,0.122,0.551,100.018,7.08,4,0,2.089391872533004,0.3407487933884732
11813,Dr. Dre,Forgot About Dre,76.0,0.9010499999999992,0.74,8.0,-2.170850000000002,1,0.0774,0.0827,0.000101,0.163,0.621,133.974,222293.0,4,5,12.31175610903473,0.07945792133471552
11814,Meadow Park,When I Fall In Love,55.0,0.424,0.103,3.0,-18.281,1,0.0417,0.937,0.861,0.114,0.135,104.45,4.832416667,4,7,1.7634314371131352,0.6611403844248589
11815,Allison Ponthier,Harshest Critic,45.0,0.542,0.493,11.0,-8.022,1,0.0254,0.861,5.72e-05,0.151,0.273,101.022,196211.0,4,9,12.186950986322588,0.6211139776601137
11816,"Timeflies, Kira Kosarin",Raincoat - Acoustic,52.0,0.709,0.285,10.0,-7.503,1,0.0795,0.618,0.00124,0.154,0.438,76.884,3.59421667,4,0,1.5247982668465063,0.4811908186362999
11817,Distant,Dusk of Anguish,34.0,0.36,0.981,11.0,-4.787,0,0.0908,2.38e-05,0.613,0.0894,0.157,88.036,281386.0,4,8,12.547486225011774,2.3799716784493675e-05
11818,Simon Minó,Diana,24.0,0.429,0.571,5.0,-10.989,1,0.0419,0.2,0.601,0.113,0.318,168.008,246526.0,4,6,12.41522679993509,0.18232155679395465
