Id,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Condition1,Condition2,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePrice_log,GrLivArea_log,TotalBsmtSF_log,LotArea_log,HouseAge,RemodAge,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Stone,Foundation_Wood,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,CentralAir_Y,TotalSF,OverallQual_GrLivArea,BathPerRoom,GarageQuality,FireplacesPerSF,FrontageRatio
1305,160,32.0,3363,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,2004,2004,CompShg,Stone,117.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,976,976,GasA,4.0,SBrkr,-0.46527686489607084,732,0,1708,0,0,2,0,3,1,3.0,7,Maj1,0,None,2004.0,2,-0.3866595108687318,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,4,2006,130000,11.775297421715827,7.443663683115591,6.884486652042782,8.120886021092838,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,1707.5347231351038,11956,0.25,-0.00022624898236906483,0.0,0.009512485136741973
1306,20,108.0,13173,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,9,5,2006,2007,CompShg,Stone,300.0,3.0,TA,Ex,TA,No,GLQ,1572,Unf,0,80,1652,GasA,4.0,SBrkr,1.7603266984049963,0,0,1652,1,0,2,0,2,1,4.0,6,Typ,2,Ex,2006.0,2,2.0006115197469696,TA,TA,Y,404,102,0,0,0,0,None,None,None,0,11,2009,325000,12.691583538230217,7.410347097821024,7.410347097821024,9.486000469200638,3,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1653.760326698405,14868,0.2857142857142857,0.0012102913005123833,0.0012086342461390895,0.008197965689995446
1307,120,48.0,6955,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,2005,2006,CompShg,Stone,94.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,1368,1368,GasA,4.0,SBrkr,0.825309816781471,0,0,1368,0,0,2,0,2,1,3.0,6,Typ,1,Gd,2005.0,2,0.10117413451795501,TA,TA,Y,132,35,0,0,0,0,None,None,None,0,9,2006,202500,12.218500103788143,7.221835825288449,7.221835825288449,8.847359875474174,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,1368.8253098167816,9576,0.2857142857142857,7.390367751494157e-05,0.0007300200929516721,0.006900517538815411
1308,20,60.0,8072,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,5,1994,1995,CompShg,None,0.0,2.0,Gd,Gd,Gd,No,ALQ,746,Unf,0,244,990,GasA,4.0,SBrkr,-0.41918448340758724,0,0,990,1,0,1,0,3,1,2.0,5,Typ,0,None,2000.0,2,0.1323124523085946,TA,TA,Y,0,64,0,0,0,0,None,None,None,0,5,2009,138000,11.835016210489899,6.898714534329988,6.898714534329988,8.996280439395015,15,14,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,989.5808155165925,4950,0.16666666666666666,0.00013351407901977255,0.0,0.007432181345224823
1309,20,100.0,12000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,5,7,1948,2005,CompShg,None,0.0,2.0,TA,TA,TA,No,GLQ,144,ALQ,608,172,924,GasA,4.0,SBrkr,0.015400827769544222,0,0,1122,1,0,1,0,2,1,3.0,6,Typ,0,None,1948.0,2,0.38141899463371126,TA,TA,Y,0,36,0,0,0,0,None,GdWo,None,0,5,2008,147000,11.898194668458823,7.023758954738443,6.829793737512425,9.392745258631441,60,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,924.0154008277696,5610,0.14285714285714285,0.00033964291596946686,0.0,0.008332638946754437
1310,20,63.36666666666667,7153,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,1991,1991,CompShg,BrkFace,88.0,2.0,TA,Gd,TA,No,GLQ,1200,Unf,0,78,1278,GasA,3.0,SBrkr,0.5816786574852003,0,0,1294,1,0,2,0,3,1,3.0,6,Typ,0,None,1991.0,2,0.21534796641696682,TA,TA,Y,112,51,0,0,0,0,None,GdWo,None,0,6,2008,179200,12.09626335986454,7.166265974133638,7.153833801578843,8.875426919818963,17,17,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1278.581678657485,7764,0.2857142857142857,0.00016629186595904774,0.0,0.00885751560898332
1311,20,100.0,17500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,PosA,Norm,7,8,1959,2002,CompShg,None,0.0,3.0,Gd,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,GasA,2.0,SBrkr,2.5834049392707756,0,0,1902,1,0,2,0,3,1,4.0,7,Typ,2,TA,1959.0,2,0.5838180602728685,TA,TA,Y,0,207,162,0,0,0,None,None,None,0,5,2010,335000,12.721888795877375,7.551186867296149,7.551186867296149,9.770013301136158,51,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,1904.5834049392708,13314,0.25,0.00030678826078448163,0.001049547343252466,0.005713959202331295
1312,20,68.0,8814,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,2005,2007,CompShg,BrkFace,80.0,3.0,TA,Gd,TA,No,GLQ,925,Unf,0,349,1274,GasA,4.0,SBrkr,0.515832398215938,0,0,1274,1,0,2,0,3,1,3.0,6,Typ,0,None,2005.0,2,0.27762460199824596,TA,TA,Y,264,98,0,0,0,0,None,None,None,0,1,2007,203000,12.220966184120165,7.150701457592526,7.150701457592526,9.08421009483197,2,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,1274.515832398216,8918,0.2857142857142857,0.00021774478588097723,0.0,0.007714123652864436
1314,60,108.0,14774,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,9,5,1999,1999,CompShg,BrkFace,165.0,3.0,TA,Gd,TA,No,Unf,0,Unf,0,1393,1393,GasA,4.0,SBrkr,1.0030947168084794,1177,0,2599,0,0,2,1,4,1,3.0,10,Typ,1,TA,1999.0,3,1.6840386222088004,TA,TA,Y,668,30,0,0,0,0,None,None,None,0,5,2010,333168,12.716405147731708,7.8632667240095735,7.2399325913204695,9.6006918422743,11,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,2571.0030947168084,23391,0.2727272727272727,0.0006477071623880002,0.00038880202051627216,0.007309644670050761
1315,20,60.0,8190,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,6,1954,1954,CompShg,None,0.0,2.0,TA,TA,TA,No,Rec,732,Unf,0,216,948,GasA,4.0,SBrkr,-0.5574616278730381,0,0,948,1,0,1,0,3,1,2.0,5,Typ,1,TA,1956.0,1,-0.9056314740460581,TA,TA,Y,0,36,0,0,0,0,None,None,None,0,10,2007,119000,11.686887175419702,6.855408798609928,6.855408798609928,9.010791269515602,53,53,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,947.4425383721269,3792,0.16666666666666666,-0.0009543008156438969,0.001054360132050134,0.0073251129288243195
1316,60,85.0,11075,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,5,1969,1969,CompShg,None,0.0,2.0,TA,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,GasA,2.0,SBrkr,-0.08336856113434929,1020,0,2112,0,0,2,1,4,1,2.0,9,Typ,2,Gd,1969.0,2,0.630525536958828,TA,TA,Y,280,0,0,0,0,0,None,None,None,0,6,2008,206900,12.239995696974733,7.655864017616056,6.859614903654202,9.312535884290853,39,39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,1971.9166314388658,12672,0.3,0.00029840299903399336,0.0010137275788188688,0.0076742506319971105
1317,20,61.0,10226,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,2008,2008,CompShg,Stone,270.0,3.0,TA,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,GasA,4.0,SBrkr,1.6878958132088075,0,0,1630,1,0,2,0,3,1,4.0,8,Typ,1,Gd,2008.0,3,2.104405912382435,TA,TA,Y,172,42,0,0,0,0,None,None,None,0,1,2009,295493,12.596403811053621,7.396948602621014,7.392031567514591,9.232786560806012,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1623.6878958132088,13040,0.2222222222222222,0.0012902550045263241,0.0006155028313911747,0.005964603500537792
1318,120,47.0,4230,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,7,5,2006,2007,CompShg,None,0.0,3.0,TA,Ex,Gd,No,Unf,0,Unf,0,1352,1352,GasA,4.0,SBrkr,0.7726328093660612,0,0,1352,0,0,2,0,2,1,3.0,5,Typ,1,Gd,2006.0,2,0.0596563774637689,TA,TA,Y,0,241,0,0,0,0,None,None,None,0,4,2007,208900,12.249615734512616,7.210079628170788,7.210079628170788,8.350193650720067,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,1352.772632809366,9464,0.3333333333333333,4.40919271720391e-05,0.0007386764776924078,0.011108484991727724
1319,20,83.28,14781,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,8,5,2001,2002,CompShg,BrkFace,178.0,3.0,TA,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,GasA,4.0,SBrkr,2.204788948472517,0,0,1787,0,0,2,0,3,1,3.0,7,Typ,1,TA,2001.0,3,1.5231573136238292,TA,TA,Y,198,150,0,0,0,0,None,None,None,0,8,2006,275000,12.524530013005734,7.488852955733459,7.469654172932128,9.601165503344832,5,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1755.2047889484725,14296,0.25,0.0008518776921833497,0.0005694096760769853,0.005633879042078203
1320,20,75.0,10215,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,4,5,1954,1954,CompShg,BrkFace,132.0,2.0,TA,TA,TA,No,ALQ,492,Unf,0,372,864,GasA,4.0,SBrkr,-0.5574616278730381,0,0,948,0,0,1,0,3,1,2.0,5,Typ,0,None,1954.0,1,-1.0717025022628026,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,2,2007,111000,11.6172944892629,6.855408798609928,6.762729506931879,9.231710397712375,53,53,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,863.4425383721269,3792,0.16666666666666666,-0.0011292966304139122,0.0,0.007341425215348473
1321,20,70.0,8400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,6,3,1957,1957,CompShg,None,0.0,2.0,TA,TA,TA,No,ALQ,189,Rec,661,628,1478,GasA,3.0,SBrkr,1.1874642427624138,0,0,1478,1,0,1,1,3,1,2.0,6,Typ,2,Gd,1957.0,2,-0.06489689369878943,TA,TA,Y,114,0,0,0,216,0,None,None,None,0,6,2009,156500,11.960817678718287,7.2991214627108,7.2991214627108,9.036106025364846,52,52,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1479.1874642427624,8868,0.2857142857142857,-4.3878900404861004e-05,0.0013511802040717623,0.008332341387930008
1323,60,107.0,10186,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,7,5,1992,1992,CompShg,None,0.0,3.0,TA,Gd,TA,No,GLQ,674,Unf,0,76,750,GasA,4.0,SBrkr,-0.18543026300170593,862,0,1923,1,0,2,1,3,1,3.0,8,Typ,1,TA,1992.0,2,0.5682489013775488,TA,TA,Y,240,39,0,0,0,0,None,None,None,0,6,2010,190000,12.154784614286667,7.562161631225652,6.621405651764134,9.228867676590067,18,18,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,1611.8145697369982,13461,0.3333333333333333,0.0002953476618386428,0.0006200340812664348,0.010503582997938549
1324,30,50.0,5330,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Norm,Norm,4,7,1940,1950,CompShg,None,0.0,1.0,TA,TA,TA,No,LwQ,280,Unf,0,140,420,GasA,3.0,SBrkr,-1.3476167391041862,0,0,708,0,0,1,0,2,1,1.0,5,Typ,0,None,1941.5511111111111,0,-2.358752970942572,None,None,Y,164,0,0,0,0,0,None,None,None,0,12,2009,82500,11.320565693461432,6.5638555265321274,6.042632833682381,8.581294116822761,69,59,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,418.6523832608958,2832,0.16666666666666666,-0.003326873019665123,0.0,0.009379103357719002
1325,20,75.0,9986,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,8,5,2006,2007,CompShg,BrkFace,428.0,3.0,TA,Ex,TA,Av,Unf,0,Unf,0,1795,1795,GasA,4.0,SBrkr,2.231127452180222,0,0,1795,0,0,2,0,2,1,3.0,7,Typ,1,Gd,2007.0,3,2.286046099494499,TA,TA,Y,0,49,0,0,0,0,None,None,None,0,2,2007,147000,11.898194668458823,7.493317248862145,7.493317248862145,9.209039526243135,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,1797.2311274521803,14360,0.25,0.0012728541756650885,0.000556102040907749,0.007509762691498949
1326,30,40.0,3636,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,4,4,1922,1950,CompShg,None,0.0,2.0,TA,TA,Fa,No,Unf,0,Unf,0,796,796,GasA,1.0,SBrkr,-1.057893198319432,0,0,796,0,0,1,0,2,1,2.0,5,Typ,0,None,1925.4866666666667,0,-2.358752970942572,None,None,N,0,0,100,0,0,0,None,MnPrv,None,0,1,2008,55000,10.915106645867503,6.680854678790215,6.680854678790215,8.19891444498699,86,58,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,794.9421068016806,3184,0.16666666666666666,-0.002959539486753541,0.0,0.010998075336816057
